chr3L	1734000	1736000	chr3L	15422000	15424000	random_loop_1568	0	1
chr3R	23144000	23146000	chr3R	29130000	29132000	random_loop_1569	4	5
chr2L	14832000	14834000	chr2L	16426000	16428000	random_loop_1570	1	5
chrX	13834000	13836000	chrX	19928000	19930000	random_loop_1571	0	0
chr3L	1532000	1534000	chr3L	1572000	1574000	random_loop_1572	209	261
chr2L	2702000	2704000	chr2L	15984000	15986000	random_loop_1573	0	0
chr3R	25220000	25222000	chr3R	31206000	31208000	random_loop_1574	6	6
chr2L	21048000	21050000	chr2L	22538000	22540000	random_loop_1575	0	1
chrX	12464000	12466000	chrX	18460000	18462000	random_loop_1576	0	2
chr2L	9510000	9512000	chr2L	12604000	12606000	random_loop_1577	2	2
chr2L	1824000	1826000	chr2L	5194000	5196000	random_loop_1578	2	2
chr3L	408000	410000	chr3L	550000	552000	random_loop_1579	3	5
chr2R	7136000	7138000	chr2R	9598000	9600000	random_loop_1580	2	2
chr2L	4906000	4908000	chr2L	19964000	19966000	random_loop_1581	0	2
chr2R	5376000	5378000	chr2R	7846000	7848000	random_loop_1582	0	0
chr2R	2604000	2606000	chr2R	4166000	4168000	random_loop_1583	0	2
chr3R	6836000	6838000	chr3R	10536000	10538000	random_loop_1584	0	2
chr3L	12106000	12108000	chr3L	18126000	18128000	random_loop_1585	3	2
chr3L	13508000	13510000	chr3L	18752000	18754000	random_loop_1586	4	1
chrX	904000	906000	chrX	7800000	7802000	random_loop_1587	2	4
chr3L	5782000	5784000	chr3L	12678000	12680000	random_loop_1588	0	5
chr3R	28212000	28214000	chr3R	31580000	31582000	random_loop_1589	2	1
chr2L	10910000	10912000	chr2L	12978000	12980000	random_loop_1590	3	3
chr2L	2498000	2500000	chr2L	3694000	3696000	random_loop_1591	5	1
chr3L	730000	732000	chr3L	778000	780000	random_loop_1592	303	259
chr2R	6282000	6284000	chr2R	9342000	9344000	random_loop_1593	3	4
chr2R	3114000	3116000	chr2R	6212000	6214000	random_loop_1594	0	0
chr2R	19996000	19998000	chr2R	23364000	23366000	random_loop_1595	2	6
chrX	15630000	15632000	chrX	21852000	21854000	random_loop_1596	0	0
chrX	1106000	1108000	chrX	14388000	14390000	random_loop_1597	1	0
chr3R	4986000	4988000	chr3R	20214000	20216000	random_loop_1598	2	0
chr2L	5878000	5880000	chr2L	12098000	12100000	random_loop_1599	1	1
chr3L	23374000	23376000	chr3L	23516000	23518000	random_loop_1600	10	15
chrX	18520000	18522000	chrX	22220000	22222000	random_loop_1601	0	0
chrX	1450000	1452000	chrX	8346000	8348000	random_loop_1602	0	1
chr3L	572000	574000	chr3L	14268000	14270000	random_loop_1603	0	0
chr2L	5126000	5128000	chr2L	11348000	11350000	random_loop_1604	2	0
chrX	19114000	19116000	chrX	20676000	20678000	random_loop_1605	2	4
chrX	8772000	8774000	chrX	14896000	14898000	random_loop_1606	2	0
chrX	1732000	1734000	chrX	8072000	8074000	random_loop_1607	0	1
chr3R	16766000	16768000	chr3R	31824000	31826000	random_loop_1608	0	0
chr2L	14110000	14112000	chr2L	16550000	16552000	random_loop_1609	1	1
chr3R	16748000	16750000	chr3R	18032000	18034000	random_loop_1610	1	2
chr2R	8834000	8836000	chr2R	22116000	22118000	random_loop_1611	1	1
chrX	6836000	6838000	chrX	15722000	15724000	random_loop_1612	8	7
chr2R	3038000	3040000	chr2R	9260000	9262000	random_loop_1613	0	1
chr3L	2208000	2210000	chr3L	5578000	5580000	random_loop_1614	1	1
chr2L	11490000	11492000	chr2L	17486000	17488000	random_loop_1615	0	2
chr3L	2054000	2056000	chr3L	11666000	11668000	random_loop_1616	1	1
chrX	7610000	7612000	chrX	21306000	21308000	random_loop_1617	0	0
chr3R	11606000	11608000	chr3R	14716000	14718000	random_loop_1618	3	2
chr2R	4588000	4590000	chr2R	10582000	10584000	random_loop_1619	0	0
chrX	1560000	1562000	chrX	7782000	7784000	random_loop_1620	0	0
chr3R	23768000	23770000	chr3R	24964000	24966000	random_loop_1621	5	4
chr2L	13270000	13272000	chr2L	19482000	19484000	random_loop_1622	6	1
chr3R	11928000	11930000	chr3R	18022000	18024000	random_loop_1623	1	1
chr3R	6588000	6590000	chr3R	12588000	12590000	random_loop_1624	4	2
chr3R	6944000	6946000	chr3R	10018000	10020000	random_loop_1625	3	0
chr3R	24350000	24352000	chr3R	28176000	28178000	random_loop_1626	1	2
chr2R	3072000	3074000	chr2R	9066000	9068000	random_loop_1627	0	0
chr3R	10330000	10332000	chr3R	16588000	16590000	random_loop_1628	0	2
chr2L	416000	418000	chr2L	6636000	6638000	random_loop_1629	1	5
chrX	10022000	10024000	chrX	16022000	16024000	random_loop_1630	0	0
chr2R	16240000	16242000	chr2R	22236000	22238000	random_loop_1631	0	2
chr3R	11560000	11562000	chr3R	17750000	17752000	random_loop_1632	1	0
chr2R	13944000	13946000	chr2R	17018000	17020000	random_loop_1633	7	9
chrX	4436000	4438000	chrX	5998000	6000000	random_loop_1634	3	7
chr2L	17290000	17292000	chr2L	19974000	19976000	random_loop_1635	2	2
chr2R	18988000	18990000	chr2R	22110000	22112000	random_loop_1636	0	3
chr3L	19862000	19864000	chr3L	22976000	22978000	random_loop_1637	0	3
chr2R	5086000	5088000	chr2R	11390000	11392000	random_loop_1638	1	1
chr3R	4176000	4178000	chr3R	13778000	13780000	random_loop_1639	4	1
chr3R	6158000	6160000	chr3R	21268000	21270000	random_loop_1640	0	1
chr2L	7340000	7342000	chr2L	13336000	13338000	random_loop_1641	0	0
chrX	14302000	14304000	chrX	20618000	20620000	random_loop_1642	1	1
chrX	11302000	11304000	chrX	13764000	13766000	random_loop_1643	2	2
chrX	13472000	13474000	chrX	16546000	16548000	random_loop_1644	0	2
chr2R	11406000	11408000	chr2R	11548000	11550000	random_loop_1645	32	29
chr3L	1982000	1984000	chr3L	12520000	12522000	random_loop_1646	1	0
chr2R	9784000	9786000	chr2R	9926000	9928000	random_loop_1647	30	43
chr2L	10560000	10562000	chr2L	10608000	10610000	random_loop_1648	167	126
chr2R	18408000	18410000	chr2R	24748000	24750000	random_loop_1649	6	1
chrX	9624000	9626000	chrX	12746000	12748000	random_loop_1650	1	1
chr3R	2482000	2484000	chr3R	2624000	2626000	random_loop_1651	0	0
chrX	8556000	8558000	chrX	14556000	14558000	random_loop_1652	0	1
chr3R	1222000	1224000	chr3R	3290000	3292000	random_loop_1653	1	5
chr3L	7814000	7816000	chr3L	9304000	9306000	random_loop_1654	0	1
chr2L	2432000	2434000	chr2L	16128000	16130000	random_loop_1655	0	1
chr2R	6840000	6842000	chr2R	15688000	15690000	random_loop_1656	2	2
chrX	4904000	4906000	chrX	9338000	9340000	random_loop_1657	0	2
chr3L	12898000	12900000	chr3L	23436000	23438000	random_loop_1658	0	0
chr2R	9422000	9424000	chr2R	9564000	9566000	random_loop_1659	49	38
chr3L	19456000	19458000	chr3L	22826000	22828000	random_loop_1660	2	1
chr2L	1144000	1146000	chr2L	1286000	1288000	random_loop_1661	22	28
chr3L	2170000	2172000	chr3L	17280000	17282000	random_loop_1662	0	0
chr2R	5416000	5418000	chr2R	7490000	7492000	random_loop_1663	0	4
chr2L	8332000	8334000	chr2L	12024000	12026000	random_loop_1664	2	2
chr2L	5676000	5678000	chr2L	11676000	11678000	random_loop_1665	2	1
chr2L	7808000	7810000	chr2L	14112000	14114000	random_loop_1666	1	1
chr2R	18822000	18824000	chr2R	20298000	20300000	random_loop_1667	12	5
chr2L	7828000	7830000	chr2L	14030000	14032000	random_loop_1668	2	4
chr2L	16824000	16826000	chr2L	23046000	23048000	random_loop_1669	1	0
chr3R	13042000	13044000	chr3R	19246000	19248000	random_loop_1670	2	2
chr3R	8430000	8432000	chr3R	14652000	14654000	random_loop_1671	1	0
chr3L	2090000	2092000	chr3L	8394000	8396000	random_loop_1672	1	4
chrX	1616000	1618000	chrX	5330000	5332000	random_loop_1673	2	5
chr3R	4220000	4222000	chr3R	10432000	10434000	random_loop_1674	1	0
chrX	8056000	8058000	chrX	14180000	14182000	random_loop_1675	1	0
chr3R	13284000	13286000	chr3R	16368000	16370000	random_loop_1676	5	3
chr4	8000	10000	chr4	1292000	1294000	random_loop_1677	0	0
chr3R	10052000	10054000	chr3R	25112000	25114000	random_loop_1678	0	0
chr3L	16576000	16578000	chr3L	21010000	21012000	random_loop_1679	4	1
chr3L	11532000	11534000	chr3L	15224000	15226000	random_loop_1680	2	1
chrX	9970000	9972000	chrX	12038000	12040000	random_loop_1681	1	5
chr2L	1592000	1594000	chr2L	1632000	1634000	random_loop_1682	101	77
chr2R	6474000	6476000	chr2R	10200000	10202000	random_loop_1683	0	0
chrX	13818000	13820000	chrX	13960000	13962000	random_loop_1684	28	34
chr3R	8880000	8882000	chr3R	14866000	14868000	random_loop_1685	2	2
chr3R	14036000	14038000	chr3R	29094000	29096000	random_loop_1686	1	1
chr3R	10136000	10138000	chr3R	16122000	16124000	random_loop_1687	2	2
chr2L	8360000	8362000	chr2L	14680000	14682000	random_loop_1688	0	1
chr2R	16300000	16302000	chr2R	17496000	17498000	random_loop_1689	7	10
chr2L	7586000	7588000	chr2L	11294000	11296000	random_loop_1690	0	0
chr3L	13466000	13468000	chr3L	14956000	14958000	random_loop_1691	2	8
chr3R	23332000	23334000	chr3R	26446000	26448000	random_loop_1692	6	3
chr3R	7512000	7514000	chr3R	21200000	21202000	random_loop_1693	0	0
chr3L	18902000	18904000	chr3L	19044000	19046000	random_loop_1694	67	48
chr2R	16836000	16838000	chr2R	19946000	19948000	random_loop_1695	1	0
chrX	4758000	4760000	chrX	19986000	19988000	random_loop_1696	0	2
chr3R	21322000	21324000	chr3R	30184000	30186000	random_loop_1697	1	2
chr3R	25956000	25958000	chr3R	27420000	27422000	random_loop_1698	8	7
chr3R	3984000	3986000	chr3R	14522000	14524000	random_loop_1699	0	0
chrX	11432000	11434000	chrX	17556000	17558000	random_loop_1700	0	1
chr2R	13236000	13238000	chr2R	22848000	22850000	random_loop_1701	1	2
chr3R	20246000	20248000	chr3R	21722000	21724000	random_loop_1702	0	2
chr2R	21840000	21842000	chr2R	23304000	23306000	random_loop_1703	1	1
chrX	6166000	6168000	chrX	12424000	12426000	random_loop_1704	0	1
chr2L	6750000	6752000	chr2L	9872000	9874000	random_loop_1705	2	1
chrX	1906000	1908000	chrX	8802000	8804000	random_loop_1706	0	2
chr2L	5440000	5442000	chr2L	19128000	19130000	random_loop_1707	1	2
chr3R	30360000	30362000	chr3R	31836000	31838000	random_loop_1708	1	4
chr3L	12016000	12018000	chr3L	22554000	22556000	random_loop_1709	0	0
chr3L	9464000	9466000	chr3L	11532000	11534000	random_loop_1710	2	3
chr2R	2480000	2482000	chr2R	15762000	15764000	random_loop_1711	0	0
chr2R	17952000	17954000	chr2R	21026000	21028000	random_loop_1712	2	3
chr2R	294000	296000	chr2R	1578000	1580000	random_loop_1713	0	1
chr3L	14424000	14426000	chr3L	14566000	14568000	random_loop_1714	23	36
chr3L	22828000	22830000	chr3L	24902000	24904000	random_loop_1715	0	1
chr3L	21554000	21556000	chr3L	23628000	23630000	random_loop_1716	1	0
chr3R	3408000	3410000	chr3R	9610000	9612000	random_loop_1717	0	1
chr2L	14352000	14354000	chr2L	20338000	20340000	random_loop_1718	4	1
chr2R	494000	496000	chr2R	15722000	15724000	random_loop_1719	0	0
chr3R	10626000	10628000	chr3R	16488000	16490000	random_loop_1720	1	0
chr3R	12892000	12894000	chr3R	12932000	12934000	random_loop_1721	146	147
chr3L	11610000	11612000	chr3L	17734000	17736000	random_loop_1722	1	1
chr2L	9486000	9488000	chr2L	15348000	15350000	random_loop_1723	0	0
chr2R	14902000	14904000	chr2R	20898000	20900000	random_loop_1724	1	0
chr3R	16096000	16098000	chr3R	21958000	21960000	random_loop_1725	1	0
chrX	5582000	5584000	chrX	20810000	20812000	random_loop_1726	0	0
chr3L	8472000	8474000	chr3L	10942000	10944000	random_loop_1727	4	5
chr2L	5272000	5274000	chr2L	8382000	8384000	random_loop_1728	2	1
chr3L	4392000	4394000	chr3L	8092000	8094000	random_loop_1729	6	7
chrX	2568000	2570000	chrX	8562000	8564000	random_loop_1730	1	0
chrX	13682000	13684000	chrX	19894000	19896000	random_loop_1731	2	1
chr3R	19834000	19836000	chr3R	21324000	21326000	random_loop_1732	0	3
chr2R	13290000	13292000	chr2R	19630000	19632000	random_loop_1733	2	0
chr2L	4318000	4320000	chr2L	19546000	19548000	random_loop_1734	1	0
chr3L	21244000	21246000	chr3L	27560000	27562000	random_loop_1735	0	0
chr2L	7480000	7482000	chr2L	9042000	9044000	random_loop_1736	3	3
chr3R	17782000	17784000	chr3R	26668000	26670000	random_loop_1737	1	1
chr2R	20114000	20116000	chr2R	21708000	21710000	random_loop_1738	5	2
chr3L	23184000	23186000	chr3L	25658000	25660000	random_loop_1739	1	2
chr2R	17692000	17694000	chr2R	23578000	23580000	random_loop_1740	3	1
chr2R	5246000	5248000	chr2R	8972000	8974000	random_loop_1741	1	2
chr2L	50000	52000	chr2L	6252000	6254000	random_loop_1742	1	0
chr3R	14132000	14134000	chr3R	16602000	16604000	random_loop_1743	1	4
chr3R	25568000	25570000	chr3R	26764000	26766000	random_loop_1744	2	9
chr2R	2978000	2980000	chr2R	4540000	4542000	random_loop_1745	1	1
chrX	7252000	7254000	chrX	10960000	10962000	random_loop_1746	1	1
chr2R	12916000	12918000	chr2R	14984000	14986000	random_loop_1747	2	5
chr3L	2576000	2578000	chr3L	8562000	8564000	random_loop_1748	2	1
chr2R	17682000	17684000	chr2R	23998000	24000000	random_loop_1749	1	6
chr3L	19692000	19694000	chr3L	22162000	22164000	random_loop_1750	0	2
chr3L	8122000	8124000	chr3L	23180000	23182000	random_loop_1751	0	1
chr3L	14966000	14968000	chr3L	18076000	18078000	random_loop_1752	3	2
chr3L	308000	310000	chr3L	6304000	6306000	random_loop_1753	0	2
chr2L	7444000	7446000	chr2L	21140000	21142000	random_loop_1754	1	0
chr2R	13544000	13546000	chr2R	17270000	17272000	random_loop_1755	1	2
chr2R	9114000	9116000	chr2R	22810000	22812000	random_loop_1756	1	2
chrX	19258000	19260000	chrX	22342000	22344000	random_loop_1757	0	0
chr2L	6234000	6236000	chr2L	21344000	21346000	random_loop_1758	0	0
chr3L	6120000	6122000	chr3L	9204000	9206000	random_loop_1759	6	5
chr2L	5234000	5236000	chr2L	11358000	11360000	random_loop_1760	1	1
chr2R	20228000	20230000	chr2R	23302000	23304000	random_loop_1761	2	2
chr2R	6410000	6412000	chr2R	20106000	20108000	random_loop_1762	0	0
chr3L	8772000	8774000	chr3L	12472000	12474000	random_loop_1763	2	2
chr3R	6974000	6976000	chr3R	13870000	13872000	random_loop_1764	0	2
chr2R	17958000	17960000	chr2R	21052000	21054000	random_loop_1765	1	1
chr2L	22740000	22742000	chr2L	22882000	22884000	random_loop_1766	0	0
chr2L	21360000	21362000	chr2L	23434000	23436000	random_loop_1767	0	1
chrX	1588000	1590000	chrX	7574000	7576000	random_loop_1768	2	0
chr2L	8640000	8642000	chr2L	18242000	18244000	random_loop_1769	0	0
chr3L	20898000	20900000	chr3L	27214000	27216000	random_loop_1770	0	0
chr3R	5762000	5764000	chr3R	5904000	5906000	random_loop_1771	33	23
chr3R	17728000	17730000	chr3R	24068000	24070000	random_loop_1772	1	1
chr3L	27654000	27656000	chr3L	27694000	27696000	random_loop_1773	17	16
chr3R	90000	92000	chr3R	13778000	13780000	random_loop_1774	0	0
chr2L	14018000	14020000	chr2L	20238000	20240000	random_loop_1775	0	2
chrX	7584000	7586000	chrX	13580000	13582000	random_loop_1776	0	0
chr2L	6742000	6744000	chr2L	21852000	21854000	random_loop_1777	1	0
chrX	2138000	2140000	chrX	5852000	5854000	random_loop_1778	0	2
chr3L	1018000	1020000	chr3L	7334000	7336000	random_loop_1779	0	0
chr2R	2978000	2980000	chr2R	9102000	9104000	random_loop_1780	0	0
chr4	14000	16000	chr4	1298000	1300000	random_loop_1781	0	0
chr3R	22418000	22420000	chr3R	28676000	28678000	random_loop_1782	0	1
chr3L	22632000	22634000	chr3L	25746000	25748000	random_loop_1783	0	0
chr3R	8348000	8350000	chr3R	8396000	8398000	random_loop_1784	118	112
chr3R	8842000	8844000	chr3R	15162000	15164000	random_loop_1785	0	0
chr3L	19020000	19022000	chr3L	25000000	25002000	random_loop_1786	0	2
chrX	21570000	21572000	chrX	23050000	23052000	random_loop_1787	3	7
chr2L	18084000	18086000	chr2L	21810000	21812000	random_loop_1788	1	1
chr3R	7548000	7550000	chr3R	10906000	10908000	random_loop_1789	4	1
chr2L	13420000	13422000	chr2L	17146000	17148000	random_loop_1790	2	0
chrX	13874000	13876000	chrX	15948000	15950000	random_loop_1791	0	1
chrX	17156000	17158000	chrX	19840000	19842000	random_loop_1792	3	7
chr3L	2286000	2288000	chr3L	6294000	6296000	random_loop_1793	0	3
chr2R	19068000	19070000	chr2R	19116000	19118000	random_loop_1794	101	78
chr2L	12712000	12714000	chr2L	19028000	19030000	random_loop_1795	2	2
chr2L	13484000	13486000	chr2L	16594000	16596000	random_loop_1796	2	2
chr2L	4842000	4844000	chr2L	10822000	10824000	random_loop_1797	1	1
chr3R	314000	316000	chr3R	14010000	14012000	random_loop_1798	0	0
chr2R	1190000	1192000	chr2R	1332000	1334000	random_loop_1799	24	26
chr2L	16254000	16256000	chr2L	22574000	22576000	random_loop_1800	2	0
chr2L	11602000	11604000	chr2L	15310000	15312000	random_loop_1801	2	1
chr3L	15048000	15050000	chr3L	15190000	15192000	random_loop_1802	23	19
chr2L	1720000	1722000	chr2L	8036000	8038000	random_loop_1803	1	4
chrX	13804000	13806000	chrX	19784000	19786000	random_loop_1804	3	2
chrX	5190000	5192000	chrX	10434000	10436000	random_loop_1805	0	0
chrX	17900000	17902000	chrX	22334000	22336000	random_loop_1806	0	0
chr3L	3430000	3432000	chr3L	16712000	16714000	random_loop_1807	0	1
chr2R	1680000	1682000	chr2R	4154000	4156000	random_loop_1808	3	2
chr2L	9788000	9790000	chr2L	16008000	16010000	random_loop_1809	0	2
chrX	1466000	1468000	chrX	6710000	6712000	random_loop_1810	4	5
chr3R	13914000	13916000	chr3R	16376000	16378000	random_loop_1811	1	2
chr2R	19896000	19898000	chr2R	21360000	21362000	random_loop_1812	3	5
chr2R	50000	52000	chr2R	6050000	6052000	random_loop_1813	0	0
chr2R	5856000	5858000	chr2R	12196000	12198000	random_loop_1814	1	3
chr3L	19650000	19652000	chr3L	26546000	26548000	random_loop_1815	0	0
chrX	11758000	11760000	chrX	17738000	17740000	random_loop_1816	2	1
chr3L	15884000	15886000	chr3L	21128000	21130000	random_loop_1817	0	2
chrX	10962000	10964000	chrX	20574000	20576000	random_loop_1818	1	0
chrX	5978000	5980000	chrX	14840000	14842000	random_loop_1819	1	2
chr3R	11702000	11704000	chr3R	17892000	17894000	random_loop_1820	2	2
chr3L	4938000	4940000	chr3L	8646000	8648000	random_loop_1821	0	2
chrX	16992000	16994000	chrX	20052000	20054000	random_loop_1822	0	2
chr3R	7108000	7110000	chr3R	20390000	20392000	random_loop_1823	0	0
chr3L	18784000	18786000	chr3L	19942000	19944000	random_loop_1824	2	1
chrX	10958000	10960000	chrX	11100000	11102000	random_loop_1825	36	36
chr2L	16652000	16654000	chr2L	22968000	22970000	random_loop_1826	0	1
chr3L	16242000	16244000	chr3L	18310000	18312000	random_loop_1827	1	1
chrX	15626000	15628000	chrX	19334000	19336000	random_loop_1828	0	2
chr2R	21566000	21568000	chr2R	25266000	25268000	random_loop_1829	0	0
chr2L	16118000	16120000	chr2L	19240000	19242000	random_loop_1830	0	0
chr2L	20642000	20644000	chr2L	22132000	22134000	random_loop_1831	5	6
chr2L	332000	334000	chr2L	1926000	1928000	random_loop_1832	0	4
chr4	72000	74000	chr4	1230000	1232000	random_loop_1833	5	7
chr3R	2362000	2364000	chr3R	4836000	4838000	random_loop_1834	0	0
chr3R	2248000	2250000	chr3R	17308000	17310000	random_loop_1835	0	0
chr2L	14016000	14018000	chr2L	17130000	17132000	random_loop_1836	3	0
chrX	676000	678000	chrX	15734000	15736000	random_loop_1837	0	1
chr3L	18942000	18944000	chr3L	25036000	25038000	random_loop_1838	0	1
chrX	1774000	1776000	chrX	15462000	15464000	random_loop_1839	0	0
chr2R	19594000	19596000	chr2R	19736000	19738000	random_loop_1840	0	4
chrX	6662000	6664000	chrX	13002000	13004000	random_loop_1841	0	1
chr2L	8062000	8064000	chr2L	11160000	11162000	random_loop_1842	9	4
chr4	60000	62000	chr4	1344000	1346000	random_loop_1843	0	0
chr3L	6546000	6548000	chr3L	16148000	16150000	random_loop_1844	0	0
chr2L	11078000	11080000	chr2L	11220000	11222000	random_loop_1845	28	30
chr3L	22132000	22134000	chr3L	24606000	24608000	random_loop_1846	0	0
chr2L	3894000	3896000	chr2L	9780000	9782000	random_loop_1847	2	1
chr3R	1200000	1202000	chr3R	7428000	7430000	random_loop_1848	2	0
chrX	21044000	21046000	chrX	21084000	21086000	random_loop_1849	65	54
chrX	3720000	3722000	chrX	9844000	9846000	random_loop_1850	0	0
chr4	184000	186000	chr4	232000	234000	random_loop_1851	95	77
chr3R	7560000	7562000	chr3R	10034000	10036000	random_loop_1852	0	0
chr3L	15142000	15144000	chr3L	21446000	21448000	random_loop_1853	1	2
chr3L	9842000	9844000	chr3L	18728000	18730000	random_loop_1854	1	1
chr2R	834000	836000	chr2R	2428000	2430000	random_loop_1855	0	0
chr2R	4230000	4232000	chr2R	7340000	7342000	random_loop_1856	6	2
chr2L	16588000	16590000	chr2L	19702000	19704000	random_loop_1857	2	0
chr2L	1406000	1408000	chr2L	5120000	5122000	random_loop_1858	0	2
chr2L	3468000	3470000	chr2L	6578000	6580000	random_loop_1859	5	1
chr3L	14974000	14976000	chr3L	15022000	15024000	random_loop_1860	77	73
chrX	20210000	20212000	chrX	21700000	21702000	random_loop_1861	0	0
chr3L	10878000	10880000	chr3L	13992000	13994000	random_loop_1862	2	0
chrX	3224000	3226000	chrX	6284000	6286000	random_loop_1863	1	0
chrX	4768000	4770000	chrX	13630000	13632000	random_loop_1864	1	0
chr2R	12864000	12866000	chr2R	15938000	15940000	random_loop_1865	2	2
chr2L	3634000	3636000	chr2L	9862000	9864000	random_loop_1866	1	0
chrX	942000	944000	chrX	7162000	7164000	random_loop_1867	2	2
chr3L	9744000	9746000	chr3L	12804000	12806000	random_loop_1868	2	2
chrX	19042000	19044000	chrX	22136000	22138000	random_loop_1869	0	0
chr3L	904000	906000	chr3L	3988000	3990000	random_loop_1870	3	3
chr2R	5930000	5932000	chr2R	12270000	12272000	random_loop_1871	3	2
chrX	5194000	5196000	chrX	18890000	18892000	random_loop_1872	0	0
chr2L	10832000	10834000	chr2L	12394000	12396000	random_loop_1873	4	1
chr2L	9910000	9912000	chr2L	18772000	18774000	random_loop_1874	3	2
chr2L	15388000	15390000	chr2L	15530000	15532000	random_loop_1875	21	23
chr3R	21558000	21560000	chr3R	24020000	24022000	random_loop_1876	1	0
chr3R	15254000	15256000	chr3R	18946000	18948000	random_loop_1877	0	1
chr3L	22000	24000	chr3L	6342000	6344000	random_loop_1878	1	0
chr2L	4704000	4706000	chr2L	10924000	10926000	random_loop_1879	2	2
chr2L	17792000	17794000	chr2L	20852000	20854000	random_loop_1880	3	1
chr2R	2820000	2822000	chr2R	5894000	5896000	random_loop_1881	0	0
chr3R	11598000	11600000	chr3R	20472000	20474000	random_loop_1882	0	2
chr2L	5268000	5270000	chr2L	8960000	8962000	random_loop_1883	1	2
chr3L	19080000	19082000	chr3L	25338000	25340000	random_loop_1884	0	0
chr3L	1406000	1408000	chr3L	10254000	10256000	random_loop_1885	0	0
chr2R	972000	974000	chr2R	4032000	4034000	random_loop_1886	1	0
chr3R	7534000	7536000	chr3R	20816000	20818000	random_loop_1887	1	0
chr2R	17894000	17896000	chr2R	24106000	24108000	random_loop_1888	2	2
chrX	500000	502000	chrX	2574000	2576000	random_loop_1889	1	2
chrX	13562000	13564000	chrX	20458000	20460000	random_loop_1890	0	1
chrX	4224000	4226000	chrX	19452000	19454000	random_loop_1891	1	2
chr2L	17010000	17012000	chr2L	20380000	20382000	random_loop_1892	0	5
chr2R	14522000	14524000	chr2R	17582000	17584000	random_loop_1893	0	0
chr2L	8140000	8142000	chr2L	9424000	9426000	random_loop_1894	5	5
chr3L	8978000	8980000	chr3L	24036000	24038000	random_loop_1895	0	2
chrX	8182000	8184000	chrX	14202000	14204000	random_loop_1896	1	2
chr3R	5062000	5064000	chr3R	18758000	18760000	random_loop_1897	0	0
chr3R	23822000	23824000	chr3R	25384000	25386000	random_loop_1898	2	2
chr3R	2100000	2102000	chr3R	5470000	5472000	random_loop_1899	0	0
chrX	10464000	10466000	chrX	12926000	12928000	random_loop_1900	0	0
chr2R	6752000	6754000	chr2R	12638000	12640000	random_loop_1901	6	5
chr2R	3572000	3574000	chr2R	18632000	18634000	random_loop_1902	0	1
chr3R	722000	724000	chr3R	15780000	15782000	random_loop_1903	0	0
chr3L	12130000	12132000	chr3L	18470000	18472000	random_loop_1904	2	0
chr3L	22954000	22956000	chr3L	25022000	25024000	random_loop_1905	1	0
chr3L	11512000	11514000	chr3L	17512000	17514000	random_loop_1906	0	2
chr2R	19626000	19628000	chr2R	22748000	22750000	random_loop_1907	3	1
chrX	366000	368000	chrX	6594000	6596000	random_loop_1908	0	0
chrX	1624000	1626000	chrX	5324000	5326000	random_loop_1909	1	0
chr2R	1254000	1256000	chr2R	7234000	7236000	random_loop_1910	1	2
chrX	13632000	13634000	chrX	19628000	19630000	random_loop_1911	4	1
chr3L	8192000	8194000	chr3L	9672000	9674000	random_loop_1912	5	5
chr2R	1456000	1458000	chr2R	4570000	4572000	random_loop_1913	2	1
chr2L	21020000	21022000	chr2L	23460000	23462000	random_loop_1914	1	0
chr2L	10948000	10950000	chr2L	16942000	16944000	random_loop_1915	3	0
chr3L	2900000	2902000	chr3L	9796000	9798000	random_loop_1916	1	1
chrX	7352000	7354000	chrX	10462000	10464000	random_loop_1917	1	1
chr2R	21854000	21856000	chr2R	24964000	24966000	random_loop_1918	2	4
chrX	11902000	11904000	chrX	20764000	20766000	random_loop_1919	0	0
chr2R	1522000	1524000	chr2R	16582000	16584000	random_loop_1920	0	0
chrX	7052000	7054000	chrX	8532000	8534000	random_loop_1921	0	3
chrX	618000	620000	chrX	3088000	3090000	random_loop_1922	4	2
chr2L	1642000	1644000	chr2L	12180000	12182000	random_loop_1923	0	2
chr3R	10578000	10580000	chr3R	20180000	20182000	random_loop_1924	0	2
chr2L	1206000	1208000	chr2L	7068000	7070000	random_loop_1925	1	0
chr2L	11746000	11748000	chr2L	15116000	15118000	random_loop_1926	2	0
chrX	1762000	1764000	chrX	7648000	7650000	random_loop_1927	0	0
chr2R	5052000	5054000	chr2R	20112000	20114000	random_loop_1928	0	8
chr2R	2506000	2508000	chr2R	4574000	4576000	random_loop_1929	0	2
chrX	2960000	2962000	chrX	18020000	18022000	random_loop_1930	0	1
chr3R	1866000	1868000	chr3R	8086000	8088000	random_loop_1931	1	0
chr3L	2818000	2820000	chr3L	5928000	5930000	random_loop_1932	1	5
chr2L	3684000	3686000	chr2L	9942000	9944000	random_loop_1933	1	2
chr3L	3406000	3408000	chr3L	6516000	6518000	random_loop_1934	2	3
chr3L	11548000	11550000	chr3L	14018000	14020000	random_loop_1935	0	1
chr2R	11618000	11620000	chr2R	12814000	12816000	random_loop_1936	3	1
chr3R	15574000	15576000	chr3R	17050000	17052000	random_loop_1937	2	5
chr2R	2368000	2370000	chr2R	8364000	8366000	random_loop_1938	0	0
chr2R	18000	20000	chr2R	4026000	4028000	random_loop_1939	0	0
chr2L	3120000	3122000	chr2L	8982000	8984000	random_loop_1940	3	0
chr2R	22758000	22760000	chr2R	22798000	22800000	random_loop_1941	157	157
